rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
887.4000000953674,,rt_thecrossant_black4,1243289,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1243391,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1246892,,,,black_plus_sign,,,null,object_01b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1247387,,,,blue,,,null,object_01b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1247889,,,,blue,,,null,object_01b.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
899.5999999046326,,rt_thecrossant_black4,1249398,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1249499,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1253002,,,,black_plus_sign,,,null,object_01c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1253730,,,,blue,,,null,object_01c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1254232,,,,blue,,,null,object_01c.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
705.1000001430511,,rt_thecrossant_black4,1255507,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1255616,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1259119,,,,black_plus_sign,,,null,object_07b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1260199,,,,blue,,,null,object_07b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1260701,,,,blue,,,null,object_07b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
1012.5999999046326,,rt_thecrossant_black4,1261625,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1261726,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1261834,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1470.2000000476837,,intro_0,1263305,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
3127.2999999523163,,directmemory_phase4,1266433,,,,object_12b.png,,,50,,,1,,object_03c.png,object_04c.png,object_05a.png,object_04c.png,,0.3516483516483517,,1,,,,,,,,,,,,
1862.5999999046326,,directmemory_phase4,1268297,,,,object_05a.png,,,49,,,1,,object_14c.png,object_12c.png,object_07c.png,object_14c.png,,0.358695652173913,,1,,,,,,,,,,,,
1558.2999999523163,,directmemory_phase4,1269857,,,,object_13a.png,,,49,,,0,,object_06b.png,object_03b.png,object_15b.png,object_15b.png,,0.3548387096774194,,0,,,,,,,,,,,,
1430.3999998569489,,directmemory_phase4,1271289,,,,object_05b.png,,,51,,,0,,object_05c.png,object_04c.png,object_03b.png,object_05c.png,,0.35106382978723405,,0,,,,,,,,,,,,
1742.5,,directmemory_phase4,1273033,,,,object_11a.png,,,51,,,0,,object_06c.png,object_11b.png,object_09c.png,object_06c.png,,0.3473684210526316,,0,,,,,,,,,,,,
1350.6000001430511,,directmemory_phase4,1274385,,,,object_09b.png,,,49,,,0,,object_09a.png,object_08c.png,object_14c.png,object_08c.png,,0.34375,,0,,,,,,,,,,,,
1334.4000000953674,,directmemory_phase4,1275721,,,,object_13b.png,,,50,,,0,,object_11b.png,object_04a.png,object_14c.png,object_11b.png,,0.3402061855670103,,0,,,,,,,,,,,,
1718.7000000476837,,directmemory_phase4,1277441,,,,object_08b.png,,,50,,,1,,object_13a.png,object_07b.png,object_04a.png,object_07b.png,,0.3469387755102041,,1,,,,,,,,,,,,
1390.5,,directmemory_phase4,1278833,,,,object_11c.png,,,51,,,0,,object_04c.png,object_07b.png,object_02c.png,object_04c.png,,0.3434343434343434,,0,,,,,,,,,,,,
1366.5,,directmemory_phase4,1280201,,,,object_01b.png,,,49,,,1,,object_04a.png,object_04c.png,object_11a.png,object_04a.png,,0.35,,1,,,,,,,,,,,,
1862.5999999046326,,directmemory_phase4,1282065,,,,object_06a.png,,,50,,,1,,object_15c.png,object_02b.png,object_01a.png,object_02b.png,,0.3564356435643564,,1,,,,,,,,,,,,
1982.3999998569489,,directmemory_phase4,1284049,,,,object_14a.png,,,50,,,1,,object_08c.png,object_05c.png,object_11b.png,object_05c.png,,0.3627450980392157,,1,,,,,,,,,,,,
1422.8000001907349,,directmemory_phase4,1285473,,,,object_06c.png,,,49,,,0,,object_06b.png,object_12c.png,object_13b.png,object_12c.png,,0.3592233009708738,,0,,,,,,,,,,,,
1774.3999998569489,,directmemory_phase4,1287249,,,,object_07c.png,,,50,,,1,,object_02a.png,object_10a.png,object_14b.png,object_10a.png,,0.36538461538461536,,1,,,,,,,,,,,,
1366.7000000476837,,directmemory_phase4,1288617,,,,object_03c.png,,,49,,,0,,object_07c.png,object_13b.png,object_09a.png,object_09a.png,,0.3619047619047619,,0,,,,,,,,,,,,
1558.0999999046326,,directmemory_phase4,1290177,,,,object_07a.png,,,51,,,0,,object_09c.png,object_05a.png,object_04c.png,object_05a.png,,0.3584905660377358,,0,,,,,,,,,,,,
1126.5,,directmemory_phase4,1291305,,,,object_14b.png,,,50,,,1,,object_13b.png,object_06b.png,object_05a.png,object_06b.png,,0.3644859813084112,,1,,,,,,,,,,,,
1422.5999999046326,,directmemory_phase4,1292729,,,,object_15b.png,,,49,,,1,,object_08a.png,object_03c.png,object_06b.png,object_08a.png,,0.37037037037037035,,1,,,,,,,,,,,,
1326.7000000476837,,directmemory_phase4,1294057,,,,object_10b.png,,,50,,,1,,object_12c.png,object_07b.png,object_06b.png,object_07b.png,,0.3761467889908257,,1,,,,,,,,,,,,
1174.5,,directmemory_phase4,1295233,,,,object_15c.png,,,50,,,0,,object_11b.png,object_08a.png,object_04a.png,object_04a.png,,0.37272727272727274,,0,,,,,,,,,,,,
1278.6000001430511,,directmemory_phase4,1296513,,,,object_04b.png,,,51,,,1,,object_01a.png,object_01c.png,object_06b.png,object_06b.png,,0.3783783783783784,,1,1,,,,,,,,,,,
null,,slowdown_page,1306515,,,,too_quick,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1749.0999999046326,,directmemory_phase4,1308265,,,,object_09c.png,,,50,,,0,,object_02b.png,object_02a.png,object_13c.png,object_02b.png,,0.375,,0,,,,,,,,,,,,
2326.5,,directmemory_phase4,1310593,,,,object_02c.png,,,49,,,1,,object_09a.png,object_15b.png,object_01c.png,object_09a.png,,0.3805309734513274,,1,,,,,,,,,,,,
2198.5,,directmemory_phase4,1312793,,,,object_02a.png,,,51,,,0,,object_01a.png,object_10c.png,object_08a.png,object_10c.png,,0.37719298245614036,,0,,,,,,,,,,,,
2118.2999999523163,,directmemory_phase4,1314913,,,,object_03a.png,,,51,,,1,,object_04c.png,object_03b.png,object_09b.png,object_09b.png,,0.3826086956521739,,1,,,,,,,,,,,,
2342.5999999046326,,directmemory_phase4,1317257,,,,object_03b.png,,,50,,,1,,object_07a.png,object_02a.png,object_04c.png,object_02a.png,,0.3879310344827586,,1,,,,,,,,,,,,
2358.600000143051,,directmemory_phase4,1319617,,,,object_13c.png,,,51,,,0,,object_13a.png,object_01a.png,object_07c.png,object_01a.png,,0.38461538461538464,,0,,,,,,,,,,,,
2278.4000000953674,,directmemory_phase4,1321897,,,,object_01a.png,,,50,,,0,,object_12c.png,object_05a.png,object_15a.png,object_15a.png,,0.3813559322033898,,0,,,,,,,,,,,,
2366.600000143051,,directmemory_phase4,1324265,,,,object_12a.png,,,49,,,0,,object_01a.png,object_09c.png,object_11b.png,object_11b.png,,0.37815126050420167,,0,,,,,,,,,,,,
2694.7999999523163,,directmemory_phase4,1326961,,,,object_01c.png,,,49,,,1,,object_07c.png,object_15b.png,object_13c.png,object_07c.png,,0.38333333333333336,,1,,,,,,,,,,,,
null,,thebreak,1327063,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
5545.200000047684,,intro_0,1332609,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
13639.5,,intro_1,1346249,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
5919.099999904633,,intro_2,1352169,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
,,intro_3,1373029,,,,instruct,,,,,,,,,,,,,,,,,,,,,,,,,,,
7139.099999904633,,intro_4,1380169,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
4430.899999856949,,inference_phase,1384601,,,,object_09c.png,,,51,object_06a.png,object_12c.png,0,,,,,object_06a.png,,0,,,,object_02a.png,,,,,,,,,,
3286.4000000953674,,inference_phase,1387889,,,,object_12c.png,,,49,object_07a.png,object_11a.png,0,,,,,object_11a.png,,0,,,,object_07c.png,,,,,,,,,,
2726.899999856949,,inference_phase,1390617,,,,object_12a.png,,,51,object_09a.png,object_13b.png,0,,,,,object_13b.png,,0,,,,object_10c.png,,,,,,,,,,
3014.2999999523163,,inference_phase,1393633,,,,object_08a.png,,,50,object_13a.png,object_03a.png,0,,,,,object_13a.png,,0,,,,object_06b.png,,,,,,,,,,
3022.5999999046326,,inference_phase,1396657,,,,object_04b.png,,,49,object_05a.png,object_14b.png,0,,,,,object_14b.png,,0,,,,object_06a.png,,,,,,,,,,
2622.2000000476837,,inference_phase,1399281,,,,object_01b.png,,,51,object_04c.png,object_03c.png,0,,,,,object_15c.png,,0,,,,object_15c.png,,,,,,,,,,
3102.7999999523163,,inference_phase,1402385,,,,object_03a.png,,,51,object_06b.png,object_12c.png,0,,,,,object_08c.png,,0,,,,object_08c.png,,,,,,,,,,
3246.7000000476837,,inference_phase,1405633,,,,object_13c.png,,,51,object_11b.png,object_15a.png,0,,,,,object_15a.png,,0,,,,object_08c.png,,,,,,,,,,
3150.4000000953674,,inference_phase,1408785,,,,object_01c.png,,,50,object_04a.png,object_10c.png,0,,,,,object_10a.png,,0,,,,object_10a.png,,,,,,,,,,
2822.2999999523163,,inference_phase,1411609,,,,object_10b.png,,,50,object_08b.png,object_07a.png,0,,,,,object_08b.png,,0,,,,object_15b.png,,,,,,,,,,
2694.7000000476837,,inference_phase,1414305,,,,object_11c.png,,,51,object_02b.png,object_12b.png,0,,,,,object_12b.png,,0,,,,object_14c.png,,,,,,,,,,
3318.699999809265,,inference_phase,1417625,,,,object_02c.png,,,50,object_03c.png,object_12b.png,0,,,,,object_03c.png,,0,,,,object_05a.png,,,,,,,,,,
3134.5,,inference_phase,1420761,,,,object_10c.png,,,50,object_13c.png,object_03b.png,1,,,,,object_03b.png,,0.07692307692307693,,,,object_05a.png,,,,,,,,,,
2790.600000143051,,inference_phase,1423553,,,,object_05b.png,,,50,object_07b.png,object_15c.png,0,,,,,object_14a.png,,0.07142857142857142,,,,object_14a.png,,,,,,,,,,
2758.699999809265,,inference_phase,1426313,,,,object_14c.png,,,49,object_13c.png,object_07a.png,0,,,,,object_07a.png,,0.06666666666666667,,,,object_11b.png,,,,,,,,,,
,,survey,1599506,,,,survey-questions,,,,,,,,,,,,,,,,,,none,high,no,I just tried to pick the object that looked the most familiar,They were all equally impossible,no,I'm sorry. I'm pretty sure that I have a starter's case of Alzheimer's. I tried my best but I could remember nothing. I've noticed some very unusual things about what my brain can and cannot now do, which I would be willing to share.,,,
16462.5,,thank_you,1615969,,,,<p> Congratulations, you are all done!</p><p> <strong>Please click space on your keyboard to end the experiment!</strong> The secret code to enter at the beginning screen is: CIMBPENS</p><p> Please make sure to submit the HIT and email uciccnl@gmail.com if you had any issues! </p><br><p>Please remember to submit this data by clicking space after copying the code. Failure of submission will lead to in-complete payment</p>,,,32,,,,,,,,,,,,,,,,,,,,,,0,0,C11XXPD2
