rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
2325.199999999255,,directmemory_phase4,1546836,,,,object_11a.png,,,50,,,,1,object_11c.png,object_07b.png,object_13a.png,object_07b.png,,0.6181818181818182,,1,,,,,,,,,,,
2343.099999997765,,directmemory_phase4,1549181,,,,object_02a.png,,,50,,,,1,object_10c.png,object_10b.png,object_12b.png,object_10b.png,,0.6216216216216216,,1,,,,,,,,,,,
1999.1000000014901,,directmemory_phase4,1551182,,,,object_12a.png,,,51,,,,1,object_08a.png,object_02a.png,object_12b.png,object_12b.png,,0.625,,1,,,,,,,,,,,
4046.300000000745,,directmemory_phase4,1555229,,,,object_01c.png,,,49,,,,1,object_14b.png,object_04b.png,object_14a.png,object_14b.png,,0.6283185840707964,,1,,,,,,,,,,,
3295.2999999970198,,directmemory_phase4,1558526,,,,object_14a.png,,,50,,,,1,object_09b.png,object_11c.png,object_08b.png,object_11c.png,,0.631578947368421,,1,,,,,,,,,,,
2078.699999999255,,directmemory_phase4,1560606,,,,object_09a.png,,,49,,,,1,object_02c.png,object_05c.png,object_03c.png,object_02c.png,,0.6347826086956522,,1,,,,,,,,,,,
4581.60000000149,,directmemory_phase4,1565189,,,,object_10a.png,,,49,,,,1,object_08a.png,object_09a.png,object_02c.png,object_08a.png,,0.6379310344827587,,1,,,,,,,,,,,
4879.400000002235,,directmemory_phase4,1570070,,,,object_06b.png,,,50,,,,0,object_08a.png,object_02a.png,object_05a.png,object_05a.png,,0.6324786324786325,,0,,,,,,,,,,,
3150,,directmemory_phase4,1573222,,,,object_06a.png,,,50,,,,1,object_04c.png,object_03b.png,object_14b.png,object_03b.png,,0.635593220338983,,1,,,,,,,,,,,
3511.099999997765,,directmemory_phase4,1576734,,,,object_02b.png,,,49,,,,1,object_08b.png,object_04b.png,object_01c.png,object_08b.png,,0.6386554621848739,,1,,,,,,,,,,,
2045.8999999985099,,directmemory_phase4,1578782,,,,object_09b.png,,,50,,,,1,object_11b.png,object_03a.png,object_05a.png,object_03a.png,,0.6416666666666667,,1,,,,,,,,,,,
null,,thebreak,1578884,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
4002.60000000149,,intro_0,1582887,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
21879,,intro_1,1604767,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
5631.60000000149,,intro_2,1610400,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
,,intro_3,1625984,,,,instruct,,,,,,,,,,,,,,,,,,,,,,,,,,
7527.60000000149,,intro_4,1633512,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
9935,,inference_phase,1643448,,,,object_14a.png,,,49,object_05b.png,object_13a.png,,1,,,,object_05b.png,,1,,,object_12b.png,,,,,,,,,,
9455.300000000745,,inference_phase,1652905,,,,object_01c.png,,,51,object_03c.png,object_15b.png,,1,,,,object_15b.png,,1,,,object_01b.png,,,,,,,,,,
5173.800000000745,,inference_phase,1658080,,,,object_12a.png,,,51,object_08b.png,object_13a.png,,1,,,,object_13a.png,,1,,,object_13b.png,,,,,,,,,,
6560,,inference_phase,1664642,,,,object_02a.png,,,49,object_03a.png,object_07a.png,,0,,,,object_12c.png,,0.75,,,object_12c.png,,,,,,,,,,
6973.70000000298,,inference_phase,1671617,,,,object_04c.png,,,49,object_14b.png,object_15b.png,,0,,,,object_15a.png,,0.6,,,object_15a.png,,,,,,,,,,
6000,,inference_phase,1677618,,,,object_11b.png,,,50,object_12b.png,object_13a.png,,1,,,,object_10a.png,,0.6666666666666666,,,object_10a.png,,,,,,,,,,
7246.300000000745,,inference_phase,1684866,,,,object_08c.png,,,49,object_15c.png,object_09b.png,,0,,,,object_09b.png,,0.5714285714285714,,,object_10b.png,,,,,,,,,,
5358.5,,inference_phase,1690225,,,,object_06b.png,,,50,object_01b.png,object_10a.png,,0,,,,object_01b.png,,0.5,,,object_03a.png,,,,,,,,,,
8382.5,,inference_phase,1698609,,,,object_14c.png,,,50,object_09b.png,object_08a.png,,1,,,,object_07c.png,,0.5555555555555556,,,object_07c.png,,,,,,,,,,
4135.20000000298,,inference_phase,1702746,,,,object_02c.png,,,50,object_04a.png,object_03c.png,,1,,,,object_10c.png,,0.6,,,object_10c.png,,,,,,,,,,
9910.800000000745,,inference_phase,1712658,,,,object_04a.png,,,51,object_03c.png,object_15b.png,,0,,,,object_07b.png,,0.5454545454545454,,,object_07b.png,,,,,,,,,,
6655.300000000745,,inference_phase,1719315,,,,object_13b.png,,,50,object_06a.png,object_11a.png,,1,,,,object_06c.png,,0.5833333333333334,,,object_06c.png,,,,,,,,,,
6726.199999999255,,inference_phase,1726042,,,,object_13c.png,,,49,object_06a.png,object_11b.png,,1,,,,object_06a.png,,0.6153846153846154,,,object_04b.png,,,,,,,,,,
4735.800000000745,,inference_phase,1730779,,,,object_07a.png,,,51,object_06c.png,object_02b.png,,1,,,,object_02b.png,,0.6428571428571429,,,object_09a.png,,,,,,,,,,
5134.5,,inference_phase,1735915,,,,object_05c.png,,,50,object_06a.png,object_15c.png,,0,,,,object_15c.png,,0.6,,,object_09c.png,,,,,,,,,,
,,survey,2039418,,,,survey-questions,,,,,,,,,,,,,,,,,none,high,I was not doing anything other than concentrating intensely.,Note colors that complement or are opposite. Note whether the objects might fit together. Note whether there are similar shapes in the two objects. Note whether two similar sounding words could be used to describe the two objects such as rope and ridges.,The trials seemed to become easier because it appeared some of the pairings were the same from trial to trial. ,No.,The task was not too difficult but was challenging, particularly the remembering.  ,,,
59764.70000000298,,thank_you,2099199,,,,<p> Congratulations, you are all done!</p><p> <strong>Please click space on your keyboard to end the experiment!</strong> The secret code to enter at the beginning screen is: <strong>CIMBPENS</strong></p><p> Please make sure to submit the HIT and email uciccnl@gmail.com if you had any issues! </p><br><p>Please remember to submit this data by clicking space after copying the code. Failure of submission will lead to in-complete payment</p>,,,32,,,,,,,,,,,,,,,,,,,,,2,0,C78LSMTN
