rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
1973.9000000059605,,directmemory_phase4,1499140,,,,,,,,object_05b.png,,,50,,,,1,object_13b.png,object_02c.png,object_06a.png,object_02c.png,,0.5638297872340425,,1,,,,,,,,
2134,,directmemory_phase4,1501276,,,,,,,,object_11a.png,,,51,,,,1,object_06a.png,object_07c.png,object_03c.png,object_03c.png,,0.5684210526315789,,1,,,,,,,,
1862,,directmemory_phase4,1503140,,,,,,,,object_11b.png,,,50,,,,1,object_05a.png,object_14a.png,object_01c.png,object_14a.png,,0.5729166666666666,,1,,,,,,,,
2269.9000000059605,,directmemory_phase4,1505412,,,,,,,,object_07c.png,,,49,,,,1,object_14c.png,object_08a.png,object_10c.png,object_14c.png,,0.5773195876288659,,1,,,,,,,,
1534,,directmemory_phase4,1506948,,,,,,,,object_12b.png,,,49,,,,1,object_15a.png,object_15c.png,object_06b.png,object_15a.png,,0.5816326530612245,,1,,,,,,,,
3085.7999999821186,,directmemory_phase4,1510036,,,,,,,,object_03c.png,,,51,,,,0,object_13c.png,object_08a.png,object_15b.png,object_13c.png,,0.5757575757575758,,0,,,,,,,,
2157.9000000059605,,directmemory_phase4,1512196,,,,,,,,object_09a.png,,,50,,,,0,object_04a.png,object_05a.png,object_14a.png,object_04a.png,,0.57,,0,,,,,,,,
2238.300000011921,,directmemory_phase4,1514436,,,,,,,,object_14b.png,,,50,,,,1,object_06c.png,object_01a.png,object_09b.png,object_01a.png,,0.5742574257425742,,1,,,,,,,,
3182,,directmemory_phase4,1517620,,,,,,,,object_14a.png,,,51,,,,1,object_02b.png,object_15a.png,object_04b.png,object_04b.png,,0.5784313725490197,,1,,,,,,,,
5157.699999988079,,directmemory_phase4,1522780,,,,,,,,object_12c.png,,,51,,,,1,object_13a.png,object_10c.png,object_12a.png,object_12a.png,,0.5825242718446602,,1,,,,,,,,
3894.199999988079,,directmemory_phase4,1526676,,,,,,,,object_08c.png,,,50,,,,1,object_01c.png,object_14b.png,object_10b.png,object_14b.png,,0.5865384615384616,,1,,,,,,,,
3174.0999999940395,,directmemory_phase4,1529852,,,,,,,,object_01b.png,,,49,,,,1,object_01c.png,object_04a.png,object_05a.png,object_01c.png,,0.5904761904761905,,1,,,,,,,,
2774.0999999940395,,directmemory_phase4,1532628,,,,,,,,object_10b.png,,,49,,,,1,object_02b.png,object_15a.png,object_14c.png,object_02b.png,,0.5943396226415094,,1,,,,,,,,
3637.7000000178814,,directmemory_phase4,1536268,,,,,,,,object_05a.png,,,49,,,,0,object_13c.png,object_14c.png,object_09b.png,object_09b.png,,0.5887850467289719,,0,,,,,,,,
2294.4000000059605,,directmemory_phase4,1538564,,,,,,,,object_11c.png,,,50,,,,1,object_06a.png,object_07c.png,object_02c.png,object_07c.png,,0.5925925925925926,,1,,,,,,,,
1462,,directmemory_phase4,1540028,,,,,,,,object_06a.png,,,49,,,,1,object_13a.png,object_06b.png,object_04b.png,object_13a.png,,0.5963302752293578,,1,,,,,,,,
2358,,directmemory_phase4,1542388,,,,,,,,object_13b.png,,,51,,,,1,object_15a.png,object_04b.png,object_10c.png,object_10c.png,,0.6,,1,,,,,,,,
3246,,directmemory_phase4,1545636,,,,,,,,object_09c.png,,,49,,,,1,object_10b.png,object_04a.png,object_05a.png,object_10b.png,,0.6036036036036037,,1,,,,,,,,
1934,,directmemory_phase4,1547572,,,,,,,,object_05c.png,,,51,,,,1,object_08a.png,object_13c.png,object_15c.png,object_15c.png,,0.6071428571428571,,1,,,,,,,,
2790,,directmemory_phase4,1550364,,,,,,,,object_02c.png,,,50,,,,0,object_06c.png,object_15c.png,object_13c.png,object_06c.png,,0.6017699115044248,,0,,,,,,,,
3565.7000000178814,,directmemory_phase4,1553931,,,,,,,,object_03b.png,,,51,,,,0,object_07c.png,object_12b.png,object_05a.png,object_12b.png,,0.5964912280701754,,0,,,,,,,,
1918.0999999940395,,directmemory_phase4,1555852,,,,,,,,object_03a.png,,,51,,,,0,object_10a.png,object_07c.png,object_14a.png,object_10a.png,,0.591304347826087,,0,,,,,,,,
3262.199999988079,,directmemory_phase4,1559116,,,,,,,,object_07a.png,,,49,,,,0,object_06a.png,object_03c.png,object_12c.png,object_12c.png,,0.5862068965517241,,0,,,,,,,,
2614.100000023842,,directmemory_phase4,1561732,,,,,,,,object_08b.png,,,50,,,,1,object_03c.png,object_05a.png,object_04a.png,object_05a.png,,0.5897435897435898,,1,,,,,,,,
2917.5999999940395,,directmemory_phase4,1564652,,,,,,,,object_10a.png,,,50,,,,0,object_12a.png,object_06b.png,object_15b.png,object_15b.png,,0.5847457627118644,,0,,,,,,,,
1414,,directmemory_phase4,1566068,,,,,,,,object_07b.png,,,50,,,,1,object_02c.png,object_05c.png,object_01c.png,object_05c.png,,0.5882352941176471,,1,,,,,,,,
1517.800000011921,,directmemory_phase4,1567588,,,,,,,,object_01c.png,,,50,,,,1,object_06c.png,object_08a.png,object_09b.png,object_08a.png,,0.5916666666666667,,1,,,,,,,,
null,,thebreak,1567691,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
4694.699999988079,,intro_0,1572387,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
23342.79999998212,,intro_1,1595731,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
6614.5999999940395,,intro_2,1602347,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
,,intro_3,1623140,,,,,,,,instruct,,,,,,,,,,,,,,,,,,,,,,,
6389.5999999940395,,intro_4,1629531,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1629632,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
3664.899999976158,,intro_0,1633299,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
4679.199999988079,,intro_1,1637979,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
6350.9000000059605,,intro_2,1644331,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
,,intro_3,1654741,,,,,,,,instruct,,,,,,,,,,,,,,,,,,,,,,,
4532.5,,intro_4,1659274,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
2847.300000011921,,inference_phase,1662123,,,,,,,,object_03a.png,,,49,object_14c.png,object_06b.png,,0,,,,object_15b.png,,0,,,object_15b.png,,,,,,,
2373.600000023842,,inference_phase,1664499,,,,,,,,object_07a.png,,,50,object_12a.png,object_04b.png,,0,,,,object_12a.png,,0,,,object_06b.png,,,,,,,
2662.199999988079,,inference_phase,1667163,,,,,,,,object_11c.png,,,50,object_14c.png,object_15a.png,,0,,,,object_14c.png,,0,,,object_12a.png,,,,,,,
2213.7000000178814,,inference_phase,1669379,,,,,,,,object_03b.png,,,51,object_14c.png,object_06c.png,,0,,,,object_15a.png,,0,,,object_15a.png,,,,,,,
2926.100000023842,,inference_phase,1672307,,,,,,,,object_08c.png,,,50,object_10c.png,object_01a.png,,0,,,,object_01a.png,,0,,,object_04b.png,,,,,,,
1941.5999999940395,,inference_phase,1674251,,,,,,,,object_09c.png,,,49,object_09b.png,object_02b.png,,0,,,,object_02b.png,,0,,,object_12a.png,,,,,,,
2758.199999988079,,inference_phase,1677011,,,,,,,,object_05b.png,,,50,object_06c.png,object_15a.png,,0,,,,object_06c.png,,0,,,object_14c.png,,,,,,,
2566,,inference_phase,1679579,,,,,,,,object_11b.png,,,51,object_04b.png,object_13c.png,,0,,,,object_04b.png,,0,,,object_02b.png,,,,,,,
2253.600000023842,,inference_phase,1681834,,,,,,,,object_01b.png,,,51,object_08a.png,object_06b.png,,0,,,,object_08a.png,,0,,,object_15a.png,,,,,,,
2670.0999999940395,,inference_phase,1684507,,,,,,,,object_08b.png,,,50,object_06b.png,object_04b.png,,1,,,,object_09b.png,,0.1,,,object_09b.png,,,,,,,
2070,,inference_phase,1686579,,,,,,,,object_02a.png,,,50,object_06c.png,object_14c.png,,1,,,,object_13a.png,,0.18181818181818182,,,object_13a.png,,,,,,,
1461.9000000059605,,inference_phase,1688043,,,,,,,,object_07b.png,,,51,object_13c.png,object_15c.png,,1,,,,object_15c.png,,0.25,,,object_06c.png,,,,,,,
2494.300000011921,,inference_phase,1690539,,,,,,,,object_11a.png,,,49,object_06c.png,object_15c.png,,0,,,,object_13c.png,,0.23076923076923078,,,object_13c.png,,,,,,,
2277.699999988079,,inference_phase,1692819,,,,,,,,object_09a.png,,,50,object_10c.png,object_15a.png,,1,,,,object_06b.png,,0.2857142857142857,,,object_06b.png,,,,,,,
2390.2000000178814,,inference_phase,1695211,,,,,,,,object_04c.png,,,51,object_14c.png,object_06c.png,,0,,,,object_10c.png,,0.26666666666666666,,,object_10c.png,,,,,,,
,,survey,1859236,,,,,,,,survey-questions,,,,,,,,,,,,,,,,,none,high,I didn't have time to do anything else so I gave total concentration.,I tried to make up a situation or story but most of the time I didn't time.,I think they were all super challenging equally.,No.,It was anything but boring but it was very difficult. It would have had to be a little easier to be fun but that is probably just me! Thank you so much, it is a very unique and interesting study!
