rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,failed_practice,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,color_black8,3151691,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3155194,,,,black_plus_sign,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3156093,,,,green,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3156594,,,,green,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
737.1000000238419,,rt_thecrossant_black8,3157706,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3157808,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3161311,,,,black_plus_sign,,,null,,object_12c.png,object_03a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3161720,,,,blue,,,null,,object_12c.png,object_03a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3162222,,,,blue,,,null,,object_12c.png,object_03a.png,,,,,,,,,,,,,,,,,
1082,,rt_thecrossant_black8,3163817,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3163920,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3167424,,,,black_plus_sign,,,null,,object_06a.png,object_07b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3168010,,,,green,,,null,,object_06a.png,object_07b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3168512,,,,green,,,null,,object_06a.png,object_07b.png,,,,,,,,,,,,,,,,,
1398.3999999761581,,rt_thecrossant_black8,3169951,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3170054,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3173557,,,,black_plus_sign,,,null,,object_12a.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3174626,,,,green,,,null,,object_12a.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3175137,,,,green,,,null,,object_12a.png,object_14b.png,,,,,,,,,,,,,,,,,
835.5999999940395,,rt_thecrossant_black8,3176073,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3176176,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3179679,,,,black_plus_sign,,,null,,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3180387,,,,green,,,null,,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3180890,,,,green,,,null,,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,
1464.9000000059605,,rt_thecrossant_black8,3182188,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3182290,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3185793,,,,black_plus_sign,,,null,,object_12b.png,object_04a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3186802,,,,blue,,,null,,object_12b.png,object_04a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3187304,,,,blue,,,null,,object_12b.png,object_04a.png,,,,,,,,,,,,,,,,,
869.3999999761581,,rt_thecrossant_black8,3188301,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3188403,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3191906,,,,black_plus_sign,,,null,,object_05c.png,object_13c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3192452,,,,blue,,,null,,object_05c.png,object_13c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3192954,,,,blue,,,null,,object_05c.png,object_13c.png,,,,,,,,,,,,,,,,,
1222.4000000059605,,rt_thecrossant_black8,3194413,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3194516,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3198021,,,,black_plus_sign,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3198562,,,,green,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3199064,,,,green,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
1650.9000000059605,,rt_thecrossant_black8,3200529,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3200631,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,thebreak,3200735,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
34958.90000000596,,intro_0,3235696,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
8654.299999982119,,directmemory_phase8,3244351,,,,object_09b.png,,,49,,,,0,,object_03a.png,object_02c.png,object_04c.png,object_02c.png,,0.7830188679245284,0,,,,,,,,
4965.800000011921,,directmemory_phase8,3249320,,,,object_13c.png,,,51,,,,0,,object_07c.png,object_05c.png,object_07b.png,object_05c.png,,0.7757009345794392,0,,,,,,,,
5443.299999982119,,directmemory_phase8,3254767,,,,object_07c.png,,,49,,,,0,,object_10b.png,object_11b.png,object_07b.png,object_11b.png,,0.7685185185185185,0,,,,,,,,
6391.600000023842,,directmemory_phase8,3261162,,,,object_14a.png,,,51,,,,0,,object_02a.png,object_05c.png,object_06a.png,object_02a.png,,0.7614678899082569,0,,,,,,,,
3586.800000011921,,directmemory_phase8,3264751,,,,object_07b.png,,,51,,,,0,,object_06a.png,object_10b.png,object_08c.png,object_06a.png,,0.7545454545454545,0,,,,,,,,
6130.199999988079,,directmemory_phase8,3270884,,,,object_07a.png,,,50,,,,1,,object_01a.png,object_02b.png,object_12a.png,object_02b.png,,0.7567567567567568,1,,,,,,,,
11697.5,,directmemory_phase8,3282585,,,,object_01c.png,,,49,,,,1,,object_08c.png,object_12c.png,object_06a.png,object_08c.png,,0.7589285714285714,1,,,,,,,,
2703.800000011921,,directmemory_phase8,3285292,,,,object_12c.png,,,50,,,,1,,object_14b.png,object_03a.png,object_10b.png,object_03a.png,,0.7610619469026548,1,,,,,,,,
3936.5999999940395,,directmemory_phase8,3289232,,,,object_10b.png,,,50,,,,1,,object_01c.png,object_13a.png,object_02a.png,object_13a.png,,0.7631578947368421,1,,,,,,,,
5687.5999999940395,,directmemory_phase8,3294922,,,,object_09c.png,,,50,,,,1,,object_01c.png,object_04c.png,object_02a.png,object_04c.png,,0.7652173913043478,1,,,,,,,,
2626.699999988079,,directmemory_phase8,3297552,,,,object_01a.png,,,51,,,,1,,object_06a.png,object_12b.png,object_01b.png,object_01b.png,,0.7672413793103449,1,,,,,,,,
8164.9000000059605,,directmemory_phase8,3305719,,,,object_11a.png,,,50,,,,1,,object_14a.png,object_08a.png,object_01a.png,object_08a.png,,0.7692307692307693,1,,,,,,,,
1888.5,,directmemory_phase8,3307611,,,,object_04a.png,,,51,,,,1,,object_07a.png,object_01c.png,object_12b.png,object_12b.png,,0.7711864406779662,1,,,,,,,,
6149,,directmemory_phase8,3313762,,,,object_12a.png,,,51,,,,1,,object_12b.png,object_09b.png,object_14b.png,object_14b.png,,0.773109243697479,1,,,,,,,,
4025.9000000059605,,directmemory_phase8,3317791,,,,object_11c.png,,,49,,,,1,,object_06c.png,object_01c.png,object_07b.png,object_06c.png,,0.775,1,,,,,,,,
null,,thebreak,3317894,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
10653,,intro_0,3328551,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
77353.30000001192,,intro_1,3405906,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
17721.29999998212,,intro_2,3423629,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
,,intro_3,3465810,,,,instruct,,,,,,,,,,,,,,,,,,,,,,,
16792.40000000596,,intro_4,3482605,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
6071.5999999940395,,inference_phase,3488679,,,,object_13c.png,,,50,,object_10a.png,object_05a.png,0,,,,,object_05a.png,,0,,object_14b.png,,,,,,,
4749.199999988079,,inference_phase,3493431,,,,object_09b.png,,,51,,object_15a.png,object_02a.png,0,,,,,object_05b.png,,0,,object_05b.png,,,,,,,
4106.199999988079,,inference_phase,3497541,,,,object_15c.png,,,49,,object_02b.png,object_01c.png,1,,,,,object_02b.png,,0.3333333333333333,,object_08a.png,,,,,,,
3421.0999999940395,,inference_phase,3500965,,,,object_03a.png,,,50,,object_05b.png,object_11b.png,1,,,,,object_06b.png,,0.5,,object_06b.png,,,,,,,
2617.800000011921,,inference_phase,3503586,,,,object_15b.png,,,49,,object_07a.png,object_01c.png,0,,,,,object_01c.png,,0.4,,object_06a.png,,,,,,,
4508.5999999940395,,inference_phase,3508098,,,,object_15a.png,,,50,,object_04c.png,object_11a.png,0,,,,,object_11a.png,,0.3333333333333333,,object_10b.png,,,,,,,
3838,,inference_phase,3511942,,,,object_01b.png,,,50,,object_13b.png,object_02c.png,1,,,,,object_08b.png,,0.42857142857142855,,object_08b.png,,,,,,,
3956.5999999940395,,inference_phase,3515902,,,,object_03b.png,,,50,,object_10b.png,object_03a.png,0,,,,,object_10b.png,,0.375,,object_01a.png,,,,,,,
4104.4000000059605,,inference_phase,3520010,,,,object_14a.png,,,51,,object_05a.png,object_10a.png,1,,,,,object_10a.png,,0.4444444444444444,,object_01a.png,,,,,,,
3874,,inference_phase,3523887,,,,object_14c.png,,,49,,object_14b.png,object_06a.png,0,,,,,object_06c.png,,0.4,,object_06c.png,,,,,,,
3991.5999999940395,,inference_phase,3527882,,,,object_13b.png,,,49,,object_12c.png,object_12a.png,0,,,,,object_06a.png,,0.36363636363636365,,object_06a.png,,,,,,,
3290.4000000059605,,inference_phase,3531175,,,,object_09c.png,,,51,,object_03c.png,object_04b.png,0,,,,,object_03c.png,,0.3333333333333333,,object_14b.png,,,,,,,
4780.5,,inference_phase,3535959,,,,object_12a.png,,,49,,object_09a.png,object_04b.png,1,,,,,object_09a.png,,0.38461538461538464,,object_04c.png,,,,,,,
5652.5999999940395,,inference_phase,3541614,,,,object_10c.png,,,50,,object_05c.png,object_02b.png,1,,,,,object_04a.png,,0.42857142857142855,,object_04a.png,,,,,,,
4616.100000023842,,inference_phase,3546234,,,,object_07c.png,,,50,,object_08b.png,object_07a.png,1,,,,,object_04b.png,,0.4666666666666667,,object_04b.png,,,,,,,
,,survey,3950770,,,,survey-questions,,,,,,,,,,,,,,,,,none,high,i was not doing anything else,i was so focused while doing it, so ones i see the images on the remebering tasks, i recall immediately to some extent and i believe in my intuition,not really, they are thesame,No,it is kind of difficult
